user_id,item_id,items,gender,category,pattern,color,gender,genre,material,sales_count,reviews_count,rating,out_of_stock_times,brand,discount,last_stock_date,wish_list_count,month_of_sale,year_of_sale
357,357,Autumn Blouse with Lace Sleeves,Female,Blouses,Lace Sleeves,White,Adult,Autumn,Silk,202,191,4.5,0,Everlane,5,10/15/2023,189,10,2023
358,358,Winter Cardigan with Fringe Hem,Female,Cardigans,Fringe Hem,Brown,Adult,Winter,Cashmere,203,192,4.4,0,Tibi,10,1/15/2024,190,1,2024
359,359,Spring Skirt with Gathered Waist,Female,Skirts,Gathered Waist,Yellow,Adult,Spring,Linen,204,193,4.2,0,Mango,5,4/15/2023,191,4,2023
360,360,Summer Top with Tie Sleeve,Female,Tops,Tie Sleeve,Red,Adult,Summer,Cotton,205,194,4.1,0,J.Crew Factory,10,7/15/2023,192,7,2023
361,361,Autumn Pants with Wide Leg,Female,Pants,Wide Leg,Grey,Adult,Autumn,Denim,206,195,4.3,0,Levi's,5,12/15/2023,193,12,2023
362,362,Winter Hat with Faux Fur Pom Pom,Female,Hats,Faux Fur Pom Pom,Black,Adult,Winter,Wool,207,196,4.2,0,Urban Outfitters,10,2/15/2024,194,2,2024
363,363,Spring Scarf with Fringe,Female,Scarves,Fringe,Purple,Adult,Spring,Silk,208,197,4.5,0,Anthropologie,5,5/15/2023,195,5,2023
364,364,Summer Dress with Tie Strap,Female,Dresses,Tie Strap,Blue,Adult,Summer,Cotton,209,198,4.4,0,Zara,10,8/15/2023,196,8,2023
365,365,Autumn Coat with Faux Leather Sleeves,Female,Coats,Faux Leather Sleeves,Green,Adult,Autumn,Faux Leather,210,200,4.6,1,Reformation,5,10/15/2023,198,10,2023
366,366,Winter Boots with Faux Fur Lining,Female,Boots,Faux Fur Lining,White,Adult,Winter,Leather,211,201,4.7,0,Steve Madden,10,1/15/2024,199,1,2024
367,367,Spring Jacket with Patchwork Design,Female,Jackets,Patchwork Design,Multi,Adult,Spring,Cotton,212,202,4.3,0,H&M,5,4/15/2023,200,4,2023
368,368,Summer Shorts with Bows,Female,Shorts,Bows,Pink,Adult,Summer,Cotton,213,203,4.1,0,Forever 21,10,7/15/2023,201,7,2023
369,369,Autumn Skirt with Ruffled Hem,Female,Skirts,Ruffled Hem,Black,Adult,Autumn,Wool,214,204,4.2,0,ASOS,5,12/15/2023,202,12,2023
370,370,Winter Jumpsuit with Faux Fur Hood,Female,Jumpsuits,Faux Fur Hood,Grey,Adult,Winter,Faux Leather,215,205,4.5,1,Bardot,10,2/15/2024,203,2,2024
371,371,Spring Blazer with Patchwork Sleeves,Female,Blazers,Patchwork Sleeves,Grey,Adult,Spring,Cotton,216,206,4.4,0,Topshop,5,5/15/2023,204,5,2023
372,372,Summer Dress with Tie Back,Female,Dresses,Tie Back,Yellow,Adult,Summer,Linen,217,207,4.5,0,J.Crew,10,8/15/2023,205,8,2023
373,373,Autumn Sweater with Fringe Hem,Female,Sweaters,Fringe Hem,Brown,Adult,Autumn,Cashmere,218,208,4.6,0,Everlane,5,10/15/2023,206,10,2023
374,374,Winter Coat with Shearling Collar,Female,Coats,Shearling Collar,Black,Adult,Winter,Shearling,219,209,4.8,1,The North Face,10,1/15/2024,207,1,2024
375,375,Summer Maxi Dress with Tie Waist,Female,Dresses,Tie Waist,Blue,Adult,Summer,Cotton,220,210,4.3,0,Zara,5,9/15/2023,208,9,2023
376,376,Autumn Tunic with Lace Trim,Female,Tunics,Lace Trim,Red,Adult,Autumn,Silk,221,211,4.4,0,H&M,10,11/15/2023,209,11,2023
377,377,Winter Cardigan with Fringe Sleeves,Female,Cardigans,Fringe Sleeves,Green,Adult,Winter,Wool,222,212,4.7,0,Uniqlo,5,3/15/2024,210,3,2024
378,378,Spring Jumpsuit with Belted Waist,Female,Jumpsuits,Belted Waist,Pink,Adult,Spring,Linen,223,213,4.5,0,Mango,10,6/15/2023,211,6,2023
379,379,Summer Skirt with Flounce Hem,Female,Skirts,Flounce Hem,Orange,Adult,Summer,Cotton,224,214,4.2,0,New Look,5,7/15/2023,212,7,2023
380,380,Autumn Blazer with Patchwork Sleeves,Female,Blazers,Patchwork Sleeves,Grey,Adult,Autumn,Wool,225,215,4.6,0,River Island,10,12/15/2023,213,12,2023
381,381,Winter Leggings with Fleece Lining,Female,Leggings,Fleece Lining,Black,Adult,Winter,Fleece,226,216,4.4,0,Abercrombie & Fitch,5,4/15/2024,214,4,2024
382,382,Spring Top with Ruffle Sleeves,Female,Tops,Ruffle Sleeves,White,Adult,Spring,Cotton,227,217,4.1,0,Boohoo,10,5/15/2023,215,5,2023
383,383,Summer Shirt with Floral Print,Female,Shirts,Floral Print,Pink,Adult,Summer,Cotton,228,218,4.3,0,Reiss,5,8/15/2023,216,8,2023
384,384,Autumn Jacket with Faux Fur Collar,Female,Jackets,Faux Fur Collar,Brown,Adult,Autumn,Faux Leather,229,219,4.5,1,Guess,10,10/15/2023,217,10,2023
385,385,Winter Coat with Faux Fur Lining,Female,Coats,Faux Fur Lining,Black,Adult,Winter,Faux Leather,230,220,4.7,0,Calvin Klein,10,2/15/2024,218,2,2024
386,386,Spring Dress with Tiered Skirt,Female,Dresses,Tiered Skirt,Yellow,Adult,Spring,Cotton,231,221,4.4,0,Mango,5,6/15/2023,219,6,2023
387,387,Summer Jumpsuit with Bardot Neckline,Female,Jumpsuits,Bardot Neckline,Blue,Adult,Summer,Cotton,232,222,4.6,0,Topshop,10,9/15/2023,220,9,2023
388,388,Autumn Pants with Wide Leg,Female,Pants,Wide Leg,Green,Adult,Autumn,Denim,233,223,4.3,0,Zara,5,11/15/2023,221,11,2023
389,389,Winter Sweater with Turtleneck,Female,Sweaters,Turtleneck,Red,Adult,Winter,Wool,234,224,4.5,0,H&M,10,3/15/2024,222,3,2024
390,390,Spring Skirt with Pleats,Female,Skirts,Pleats,Purple,Adult,Spring,Cotton,235,225,4.2,0,Cos,5,7/15/2023,223,7,2023
391,391,Summer Blouse with Ruffled Sleeves,Female,Blouses,Ruffled Sleeves,Pink,Adult,Summer,Cotton,236,226,4.1,0,Asos,10,4/15/2023,224,4,2023
392,392,Autumn Coat with Faux Shearling Lining,Female,Coats,Faux Shearling Lining,Grey,Adult,Autumn,Faux Leather,237,227,4.4,1,Dolce & Gabbana,10,12/15/2023,225,12,2023
393,393,Winter Trousers with Fleece Lining,Female,Trousers,Fleece Lining,Black,Adult,Winter,Fleece,238,228,4.6,0,Gap,5,1/15/2024,226,1,2024
394,394,Spring Jacket with Patchwork Detailing,Female,Jackets,Patchwork Detailing,Green,Adult,Spring,Leather,239,229,4.3,0,Marc Jacobs,10,5/15/2023,227,5,2023
395,395,Summer Dress with Ruffle Hem,Female,Dresses,Ruffle Hem,Orange,Adult,Summer,Cotton,240,230,4.5,0,Reformation,5,8/15/2023,228,8,2023
396,396,Autumn Jumpsuit with Wide Leg,Female,Jumpsuits,Wide Leg,Brown,Adult,Autumn,Cotton,241,231,4.2,0,J.Crew,10,10/15/2023,229,10,2023
397,397,Winter Boots with Fur Lining,Female,Boots,Fur Lining,White,Adult,Winter,Leather,242,232,4.7,1,Gucci,10,2/15/2024,230,2,2024
398,398,Spring Dress with Tiered Ruffles,Female,Dresses,Tiered Ruffles,Blue,Adult,Spring,Cotton,243,233,4.4,0,Zara,5,6/15/2023,231,6,2023
399,399,Summer Skirt with Gathered Waist,Female,Skirts,Gathered Waist,Yellow,Adult,Summer,Linen,244,234,4.1,0,H&M,10,9/15/2023,232,9,2023
400,400,Autumn Jacket with Patchwork Sleeves,Female,Jackets,Patchwork Sleeves,Red,Adult,Autumn,Wool,245,235,4.6,1,Prada,5,12/15/2023,233,12,2023
401,401,Winter Coat with Faux Fur Hood,Female,Coats,Faux Fur Hood,Grey,Adult,Winter,Faux Leather,246,236,4.8,0,Chanel,10,3/15/2024,234,3,2024
402,402,Spring Jumpsuit with Tie Waist,Female,Jumpsuits,Tie Waist,Green,Adult,Spring,Cotton,247,237,4.3,0,Mango,5,7/15/2023,235,7,2023
403,403,Summer Trousers with Wide Leg,Female,Trousers,Wide Leg,Pink,Adult,Summer,Linen,248,238,4.2,0,Topshop,10,11/15/2023,236,11,2023
404,404,Autumn Dress with Lace Detailing,Female,Dresses,Lace Detailing,Purple,Adult,Autumn,Silk,249,239,4.5,0,Ralph Lauren,5,11/15/2023,237,11,2023
405,405,Winter Blouse with Lace Trim,Female,Blouses,Lace Trim,White,Adult,Winter,Silk,250,240,4.4,1,Michael Kors,10,1/15/2024,238,1,2024
406,406,Spring Jacket with Fringe Sleeves,Female,Jackets,Fringe Sleeves,Blue,Adult,Spring,Leather,251,241,4.3,0,Versace,5,6/15/2023,239,6,2023
407,407,Summer Skirt with Tie Waist,Female,Skirts,Tie Waist,Yellow,Adult,Summer,Cotton,252,242,4.1,0,Forever 21,10,10/15/2023,240,10,2023
408,408,Autumn Blouse with Paisley Print,Female,Blouses,Paisley Print,Brown,Adult,Autumn,Silk,253,243,4.6,0,Anne Klein,10,2/15/2024,241,2,2024
409,409,Winter Coat with Fur Collar,Female,Coats,Fur Collar,Black,Adult,Winter,Wool,254,244,4.7,0,Gucci,5,3/15/2024,242,3,2024
410,410,Spring Dress with Floral Print,Female,Dresses,Floral Print,Red,Adult,Spring,Cotton,255,245,4.4,0,Diane von Furstenberg,10,8/15/2023,243,8,2023
411,411,Summer Top with Lace Overlay,Female,Tops,Lace Overlay,White,Adult,Summer,Cotton,256,246,4.3,0,Zara,5,12/15/2023,244,12,2023
412,412,Autumn Jacket with Quilted Detailing,Female,Jackets,Quilted Detailing,Grey,Adult,Autumn,Leather,257,247,4.5,0,Calvin Klein,10,1/15/2024,245,1,2024
413,413,Winter Boots with Fur Lining,Female,Boots,Fur Lining,Beige,Adult,Winter,Leather,258,248,4.8,0,Ugg,5,2/15/2024,246,2,2024
414,414,Spring Skirt with Stripes,Female,Skirts,Stripes,Blue,Adult,Spring,Cotton,259,249,4.2,0,H&M,10,6/15/2023,247,6,2023
415,415,Summer Pants with Elastic Waist,Female,Pants,Elastic Waist,Green,Adult,Summer,Cotton,260,250,4,0,Old Navy,5,7/15/2023,248,7,2023
416,416,Autumn Sweater with Turtleneck,Female,Sweaters,Turtleneck,Pink,Adult,Autumn,Wool,261,251,4.7,0,Everlane,10,3/15/2024,250,3,2024
417,417,Winter Hat with Faux Fur Trim,Female,Hats,Faux Fur Trim,White,Adult,Winter,Acrylic,262,252,4.6,0,The North Face,5,1/15/2024,251,1,2024
418,418,Spring Scarf with Tassels,Female,Scarves,Tassels,Multi,Adult,Spring,Cashmere,263,253,4.4,0,J.Crew,10,9/15/2023,252,9,2023
419,419,Summer Dress with Floral Print,Female,Dresses,Floral Print,Pink,Adult,Summer,Cotton,264,254,4.3,0,Zara,10,8/15/2023,253,8,2023
420,420,Autumn Skirt with Plaid Pattern,Female,Skirts,Plaid,Burgundy,Adult,Autumn,Wool,265,255,4.6,0,J.Crew,5,4/15/2024,254,4,2024
421,421,Winter Coat with Faux Fur Collar,Female,Coats,Faux Fur Collar,Black,Adult,Winter,Leather,266,256,4.8,0,The North Face,10,2/15/2024,255,2,2024
422,422,Spring Jacket with Floral Embroidery,Female,Jackets,Floral Embroidery,Blue,Adult,Spring,Silk,267,257,4.5,0,Mango,5,12/15/2023,256,12,2023
423,423,Summer Blouse with Lace Trim,Female,Blouses,Lace Trim,White,Adult,Summer,Silk,268,258,4.4,0,H&M,10,10/15/2023,257,10,2023
424,424,Autumn Top with Tie Detailing,Female,Tops,Tie Detailing,Brown,Adult,Autumn,Cotton,269,259,4.1,0,Old Navy,5,5/15/2024,258,5,2024
425,425,Winter Coat with Sherpa Lining,Female,Coats,Sherpa Lining,Grey,Adult,Winter,Leather,270,260,4.7,0,Calvin Klein,10,3/15/2024,259,3,2024
426,426,Spring Jacket with Floral Lining,Female,Jackets,Floral Lining,Green,Adult,Spring,Silk,271,261,4.6,0,Zara,5,11/15/2023,260,11,2023
427,427,Summer Dress with Ruffles,Female,Dresses,Ruffles,Yellow,Adult,Summer,Cotton,272,262,4.2,0,J.Crew,10,9/15/2023,261,9,2023
428,428,Autumn Skirt with Fringe Detailing,Female,Skirts,Fringe Detailing,Red,Adult,Autumn,Wool,273,263,4.4,0,Mango,5,6/15/2024,262,6,2024
429,429,Winter Coat with Quilted Lining,Female,Coats,Quilted Lining,Black,Adult,Winter,Leather,274,264,4.9,0,The North Face,10,2/15/2024,263,2,2024
430,430,Spring Top with Tie Dye Pattern,Female,Tops,Tie Dye,Blue,Adult,Spring,Cotton,275,265,4.3,0,Uniqlo,5,12/15/2023,264,12,2023
431,431,Summer Skirt with Lace Overlay,Female,Skirts,Lace Overlay,Pink,Adult,Summer,Silk,276,266,4.5,0,Forever 21,10,8/15/2023,265,8,2023
432,432,Autumn Jacket with Faux Fur Lining,Female,Jackets,Faux Fur Lining,Brown,Adult,Autumn,Leather,277,267,4.6,0,H&M,5,7/15/2024,266,7,2024
433,433,Winter Dress with Fleece Lining,Female,Dresses,Fleece Lining,Grey,Adult,Winter,Wool,278,268,4.8,0,The North Face,10,1/15/2024,267,1,2024
434,434,Spring Blouse with Floral Pattern,Female,Blouses,Floral,Green,Adult,Spring,Silk,279,269,4.4,0,Zara,5,11/15/2023,268,11,2023
435,435,Summer Pants with Tie Dye Pattern,Female,Pants,Tie Dye,Purple,Adult,Summer,Cotton,280,270,4.2,0,Old Navy,10,9/15/2023,269,9,2023
436,436,Autumn Dress with Lace Overlay,Female,Dresses,Lace Overlay,White,Adult,Autumn,Silk,281,271,4.5,0,Mango,5,8/15/2024,270,8,2024
437,437,Winter Coat with Sherpa Lining,Female,Coats,Sherpa Lining,Red,Adult,Winter,Leather,282,272,4.7,0,Calvin Klein,10,3/15/2024,271,3,2024
438,438,Spring Jacket with Floral Lining,Female,Jackets,Floral Lining,Yellow,Adult,Spring,Silk,283,273,4.6,0,J.Crew,5,10/15/2023,272,10,2023
439,439,Summer Skirt with Ruffles,Female,Skirts,Ruffles,Pink,Adult,Summer,Cotton,284,274,4.3,0,H&M,10,7/15/2023,273,7,2023
440,440,Autumn Top with Tie Detailing,Female,Tops,Tie Detailing,Black,Adult,Autumn,Cotton,285,275,4.4,0,Uniqlo,5,6/15/2024,274,6,2024
441,441,Spring Blouse with Geometric Pattern,Female,Blouses,Geometric,Blue,Adult,Spring,Polyester,286,276,4.3,1,Forever 21,10,12/15/2023,275,12,2023
442,442,Summer Dress with Stripes Pattern,Female,Dresses,Stripes,Gray,Adult,Summer,Linen,287,277,4.1,2,Zara,5,8/15/2023,276,8,2023
443,443,Autumn Jacket with Fringe,Female,Jackets,Fringe,Brown,Adult,Autumn,Leather,288,278,4.6,0,Gucci,10,4/15/2024,277,4,2024
444,444,Winter Top with Fur Trim,Female,Tops,Fur Trim,White,Adult,Winter,Wool,289,279,4.4,3,Burberry,5,2/15/2024,278,2,2024
445,445,Spring Skirt with Polka Dots,Female,Skirts,Polka Dots,Black,Adult,Spring,Cotton,290,280,4.2,1,H&M,10,11/15/2023,279,11,2023
446,446,Summer Pants with Embroidery,Female,Pants,Embroidery,Green,Adult,Summer,Silk,291,281,4.5,0,Mango,5,6/15/2023,280,6,2023
447,447,Autumn Dress with Lace,Female,Dresses,Lace,Red,Adult,Autumn,Silk,292,282,4.7,2,Calvin Klein,10,7/15/2024,281,7,2024
448,448,Winter Coat with Faux Fur,Female,Coats,Faux Fur,Pink,Adult,Winter,Faux Fur,293,283,4.8,0,Prada,5,1/15/2024,282,1,2024
449,449,Spring Jacket with Sequins,Female,Jackets,Sequins,Gold,Adult,Spring,Polyester,294,284,4.9,1,Versace,10,10/15/2023,283,10,2023
450,450,Summer Blouse with Tie Dye,Female,Blouses,Tie Dye,Yellow,Adult,Summer,Cotton,295,285,4.6,0,Topshop,5,5/15/2023,284,5,2023
451,451,Autumn Skirt with Animal Print,Female,Skirts,Animal Print,Brown,Adult,Autumn,Leather,296,286,4.4,1,Gucci,10,5/15/2024,285,5,2024
452,452,Winter Pants with Velvet Finish,Female,Pants,Velvet Finish,Blue,Adult,Winter,Velvet,297,287,4.3,0,Michael Kors,5,3/15/2024,286,3,2024
453,453,Spring Dress with Floral Print,Female,Dresses,Floral Print,Pink,Teen,Spring,Cotton,300,288,4.7,1,Zara,10,4/15/2023,287,4,2023
454,454,Summer Blouse with Ruffles,Female,Blouses,Ruffles,White,Adult,Summer,Linen,301,289,4.8,0,H&M,5,6/15/2023,288,6,2023
455,455,Autumn Jacket with Shearling,Female,Jackets,Shearling,Brown,Adult,Autumn,Shearling,302,290,4.6,1,Levi's,10,9/15/2023,289,9,2023
456,456,Winter Coat with Faux Fur Trim,Female,Coats,Faux Fur Trim,Black,Adult,Winter,Faux Fur,303,291,4.9,0,Coach,5,12/15/2023,290,12,2023
457,457,Spring Skirt with Polka Dots,Female,Skirts,Polka Dots,Grey,Adult,Spring,Polyester,304,292,4.5,1,Forever 21,10,2/15/2024,291,2,2024
458,458,Summer Shorts with Lace,Female,Shorts,Lace,Beige,Teen,Summer,Cotton,305,293,4.4,0,American Eagle,5,5/15/2024,292,5,2024
459,459,Autumn Pants with Patchwork,Female,Pants,Patchwork,Blue,Adult,Autumn,Denim,306,294,4.7,1,Old Navy,10,8/15/2024,293,8,2024
460,460,Winter Blouse with Silk Trim,Female,Blouses,Silk Trim,Gold,Adult,Winter,Silk,307,295,4.8,0,Ann Taylor,5,1/15/2024,294,1,2024
461,461,Spring Coat with Tartan Pattern,Female,Coats,Tartan,Red,Adult,Spring,Wool,308,296,4.6,1,J.Crew,10,3/15/2024,295,3,2024
462,462,Summer Dress with Tie Dye,Female,Dresses,Tie Dye,Green,Teen,Summer,Cotton,309,297,4.4,0,Urban Outfitters,5,6/15/2024,296,6,2024
463,463,Autumn Jacket with Fringe,Female,Jackets,Fringe,Burgundy,Adult,Autumn,Leather,310,298,4.7,1,Free People,10,7/15/2024,297,7,2024
464,464,Spring Blouse with Floral Pattern,Female,Blouses,Floral,Pink,Adult,Spring,Cotton,311,299,4.6,0,H&M,5,4/15/2024,298,4,2024
465,465,Summer Skirt with Stripes,Female,Skirts,Stripes,Black,Teen,Summer,Polyester,312,300,4.5,1,Zara,10,6/15/2024,300,6,2024
466,466,Autumn Pants with Animal Print,Female,Pants,Animal Print,Brown,Adult,Autumn,Leather,313,301,4.8,0,Mango,5,8/15/2024,301,8,2024
467,467,Winter Coat with Faux Fur,Female,Coats,Faux Fur,White,Adult,Winter,Faux Fur,314,302,4.7,1,Nordstrom,10,1/15/2024,302,1,2024
468,468,Spring Jacket with Patchwork,Female,Jackets,Patchwork,Blue,Adult,Spring,Denim,315,303,4.6,0,Uniqlo,5,3/15/2024,303,3,2024
469,469,Summer Dress with Tie Dye,Female,Dresses,Tie Dye,Yellow,Teen,Summer,Cotton,316,304,4.5,1,Topshop,10,7/15/2024,304,7,2024
470,470,Autumn Jacket with Embroidery,Female,Jackets,Embroidery,Green,Adult,Autumn,Silk,317,305,4.8,0,Everlane,5,9/15/2024,305,9,2024
471,471,Winter Blouse with Lace,Female,Blouses,Lace,Red,Adult,Winter,Silk,318,306,4.7,1,J.Crew,10,2/15/2024,306,2,2024
472,472,Spring Skirt with Ruffles,Female,Skirts,Ruffles,Pink,Adult,Spring,Cotton,319,307,4.6,0,ASOS,5,4/15/2024,307,4,2024
473,473,Summer Shorts with Denim,Female,Shorts,Denim,Black,Teen,Summer,Denim,320,308,4.5,1,Abercrombie & Fitch,10,6/15/2024,308,6,2024
474,474,Autumn Pants with Velvet,Female,Pants,Velvet,Purple,Adult,Autumn,Velvet,321,309,4.8,0,Anthropologie,5,8/15/2024,309,8,2024
475,475,Winter Coat with Faux Fur Trim,Female,Coats,Faux Fur Trim,Grey,Adult,Winter,Faux Fur,322,310,4.7,1,The North Face,10,1/15/2024,310,1,2024
476,476,Spring Blouse with Floral Pattern,Female,Blouses,Floral,Blue,Adult,Spring,Silk,323,311,4.6,0,Zara,5,5/15/2024,311,5,2024
477,477,Summer Dress with Stripes,Female,Dresses,Stripes,White,Teen,Summer,Cotton,324,312,4.5,1,Forever 21,10,7/15/2024,312,7,2024
478,478,Autumn Jacket with Animal Print,Female,Jackets,Animal Print,Brown,Adult,Autumn,Leather,325,313,4.7,0,Gucci,5,9/15/2024,313,9,2024
479,479,Winter Skirt with Faux Leather,Female,Skirts,Faux Leather,Black,Adult,Winter,Faux Leather,326,314,4.6,1,Mango,10,2/15/2024,314,2,2024
480,480,Spring Pants with Lace,Female,Pants,Lace,White,Adult,Spring,Cotton,327,315,4.5,0,H&M,5,4/15/2024,315,4,2024
481,481,Summer Blouse with Bows,Female,Blouses,Bows,Pink,Teen,Summer,Cotton,328,316,4.4,1,Fashion Nova,10,6/15/2024,316,6,2024
482,482,Autumn Dress with Polka Dots,Female,Dresses,Polka Dots,Black,Adult,Autumn,Cotton,329,317,4.6,0,ASOS,5,8/15/2024,317,8,2024
483,483,Winter Coat with Shearling,Female,Coats,Shearling,Brown,Adult,Winter,Shearling,330,318,4.7,1,Prada,10,3/15/2024,318,3,2024
484,484,Spring Jacket with Denim,Female,Jackets,Denim,Blue,Adult,Spring,Denim,331,319,4.5,0,Levi's,5,5/15/2024,319,5,2024
485,485,Summer Blouse with Ruffles,Female,Blouses,Ruffles,Yellow,Teen,Summer,Cotton,332,320,4.4,1,River Island,10,7/15/2024,320,7,2024
486,486,Autumn Dress with Lace,Female,Dresses,Lace,White,Adult,Autumn,Cotton,333,321,4.6,0,Zara,5,9/15/2024,321,9,2024
487,487,Winter Skirt with Sequins,Female,Skirts,Sequins,Silver,Adult,Winter,Sequins,334,322,4.5,1,Mango,10,2/15/2024,322,2,2024
488,488,Spring Pants with Floral Print,Female,Pants,Floral Print,Red,Adult,Spring,Cotton,335,323,4.5,0,Forever 21,5,4/15/2024,323,4,2024
489,489,Summer Dress with Stripes,Female,Dresses,Stripes,Blue,Teen,Summer,Cotton,336,324,4.4,1,ASOS,10,6/15/2024,324,6,2024
490,490,Autumn Jacket with Faux Leather,Female,Jackets,Faux Leather,Black,Adult,Autumn,Faux Leather,337,325,4.6,0,Zara,5,8/15/2024,325,8,2024
491,491,Winter Coat with Fur,Female,Coats,Fur,Grey,Adult,Winter,Fur,338,326,4.7,1,Prada,10,3/15/2024,326,3,2024
492,492,Spring Skirt with Polka Dots,Female,Skirts,Polka Dots,White,Adult,Spring,Cotton,339,327,4.5,0,H&M,5,5/15/2024,327,5,2024
493,493,Summer Blouse with Lace,Female,Blouses,Lace,Pink,Teen,Summer,Cotton,340,328,4.4,1,Fashion Nova,10,7/15/2024,328,7,2024
494,494,Autumn Dress with Velvet,Female,Dresses,Velvet,Burgundy,Adult,Autumn,Velvet,341,329,4.6,0,ASOS,5,9/15/2024,329,9,2024
495,495,Winter Pants with Fleece,Female,Pants,Fleece,Green,Adult,Winter,Fleece,342,330,4.5,1,Uniqlo,10,2/15/2024,330,2,2024
496,496,Spring Top with Ruffles,Female,Tops,Ruffles,Yellow,Teen,Spring,Cotton,343,331,4.4,0,River Island,5,4/15/2024,331,4,2024
497,497,Summer Pants with Tie Dye,Female,Pants,Tie Dye,Purple,Adult,Summer,Cotton,344,332,4.5,1,Boohoo,10,6/15/2024,332,6,2024
498,498,Autumn Blouse with Paisley Print,Female,Blouses,Paisley Print,Brown,Adult,Autumn,Silk,345,333,4.6,0,Mango,5,8/15/2024,333,8,2024
499,499,Winter Jacket with Down,Female,Jackets,Down,White,Adult,Winter,Down,346,334,4.7,1,The North Face,10,3/15/2024,334,3,2024
500,500,Spring Dress with Floral Print,Female,Dresses,Floral Print,Red,Teen,Spring,Cotton,347,335,4.4,0,Zara,5,5/15/2024,335,5,2024
501,501,Summer Skirt with Gingham,Female,Skirts,Gingham,Blue,Adult,Summer,Polyester,348,336,4.5,1,Forever 21,10,7/15/2024,336,7,2024
502,502,Autumn Jacket with Shearling,Female,Jackets,Shearling,Black,Adult,Autumn,Shearling,349,337,4.6,0,Patagonia,5,10/15/2024,337,10,2024
503,503,Winter Hat with Faux Fur,Female,Accessories,Faux Fur,Grey,Adult,Winter,Faux Fur,350,338,4.5,1,Ugg,10,1/15/2024,338,1,2024
504,504,Spring Sneakers with Stripes,Female,Shoes,Stripes,White,Teen,Spring,Leather,351,339,4.4,0,Adidas,5,4/15/2024,339,4,2024
505,505,Summer Sandals with Tassels,Female,Shoes,Tassels,Brown,Adult,Summer,Leather,352,340,4.5,1,Steve Madden,10,6/15/2024,340,6,2024
506,506,Autumn Boots with Lace Up,Female,Shoes,Lace Up,Burgundy,Adult,Autumn,Leather,353,341,4.6,0,Dr. Martens,5,9/15/2024,341,9,2024
507,507,Winter Coat with Faux Leather,Female,Coats,Faux Leather,Black,Adult,Winter,Faux Leather,354,342,4.7,1,Guess,10,2/15/2024,342,2,2024
508,508,Spring Blouse with Lace Trim,Female,Blouses,Lace Trim,Pink,Teen,Spring,Cotton,355,343,4.4,0,ASOS,5,5/15/2024,343,5,2024
509,509,Summer Dress with Ruffle Sleeves,Female,Dresses,Ruffle Sleeves,Yellow,Adult,Summer,Cotton,356,344,4.5,1,H&M,10,7/15/2024,344,7,2024
510,510,Autumn Trousers with Patchwork,Female,Trousers,Patchwork,Green,Adult,Autumn,Cotton,357,345,4.6,0,Zara,5,10/15/2024,345,10,2024
511,511,Winter Scarf with Faux Fur,Female,Accessories,Faux Fur,White,Adult,Winter,Faux Fur,358,346,4.5,1,Ugg,10,1/15/2024,346,1,2024
512,512,Spring Skirt with Floral Print,Female,Skirts,Floral Print,Blue,Teen,Spring,Cotton,359,347,4.3,0,Forever 21,5,4/15/2024,347,4,2024
513,513,Summer Dress with Bold Stripes,Female,Dresses,Bold Stripes,Red,Adult,Summer,Cotton,360,348,4.4,1,Mango,10,6/15/2024,348,6,2024
514,514,Autumn Jacket with Faux Leather,Female,Jackets,Faux Leather,Black,Adult,Autumn,Faux Leather,361,349,4.5,0,Michael Kors,5,8/15/2024,349,8,2024
515,515,Winter Coat with Faux Fur Trim,Female,Coats,Faux Fur Trim,Grey,Adult,Winter,Faux Fur,362,350,4.6,1,Coach,10,3/15/2024,350,3,2024
516,516,Spring Top with Lace Detail,Female,Tops,Lace Detail,White,Adult,Spring,Cotton,363,351,4.2,0,River Island,5,5/15/2024,351,5,2024
517,517,Summer Trousers with Embroidery,Female,Trousers,Embroidery,Pink,Teen,Summer,Cotton,364,352,4.4,1,Boohoo,10,7/15/2024,352,7,2024
518,518,Autumn Hat with Pom Pom,Female,Hats,Pom Pom,Brown,Adult,Autumn,Wool,365,353,4.1,0,Topshop,5,9/15/2024,353,9,2024
519,519,Winter Boots with Fur Lining,Female,Boots,Fur Lining,Beige,Adult,Winter,Leather,366,354,4.3,1,Keds,10,1/15/2024,354,1,2024
520,520,Spring Blouse with Ruffles,Female,Blouses,Ruffles,Lavender,Adult,Spring,Silk,367,355,4.5,0,Zara,5,4/15/2024,355,4,2024
521,521,Summer Dress with Floral Print,Female,Dresses,Floral Print,Pink,Teen,Summer,Cotton,368,356,4.4,1,ASOS,10,6/15/2024,356,6,2024
522,522,Autumn Jacket with Belt,Female,Jackets,Belted,Green,Adult,Autumn,Leather,369,357,4.6,0,Jacquemus,5,8/15/2024,357,8,2024
523,523,Spring Jumpsuit with Lace Trim,Female,Jumpsuits,Lace Trim,Blue,Adult,Spring,Cotton,370,358,4.3,0,Mango,5,4/16/2024,358,4,2024
524,524,Summer Skirt with Tie Waist,Female,Skirts,Tie Waist,Yellow,Teen,Summer,Linen,371,359,4.2,1,Forever 21,10,6/16/2024,359,6,2024
525,525,Autumn Coat with Fringe,Female,Coats,Fringe,Burgundy,Adult,Autumn,Wool,372,360,4.4,0,Gucci,5,9/16/2024,360,9,2024
