product_id,product_name,gender,category,pattern,color,age_group,season,price,material,sales_count,reviews_count,average_rating,out_of_stock_times,brand,discount,last_stock_date,wish_list_count,month_of_sale,year_of_sale
20212,Summer Skirt with Tie Waist,Female,Skirts,Tie Waist,Blue,Adult,Summer,49.99,Linen,189,178,4.3,0,Mango,10,2023-09-15,183,9,2023
20213,Autumn Coat with Belted Waist,Female,Coats,Belted Waist,Green,Adult,Autumn,119.99,Wool,190,179,4.2,0,Michael Kors,5,2023-11-15,184,11,2023
20214,Winter Cardigan with Lace Trim,Female,Cardigans,Lace Trim,White,Adult,Winter,69.99,Cashmere,191,180,4.6,0,J.Crew,10,2024-01-15,185,1,2024
20215,Spring Blouse with Peter Pan Collar,Female,Blouses,Peter Pan Collar,Yellow,Adult,Spring,59.99,Silk,192,181,4.4,0,Madewell,5,2023-04-15,186,4,2023
20216,Summer Top with Ruching,Female,Tops,Ruching,Red,Adult,Summer,39.99,Cotton,193,182,4.2,0,H&M,10,2023-07-15,187,7,2023
20217,Autumn Pants with Elastic Waist,Female,Pants,Elastic Waist,Grey,Adult,Autumn,29.99,Cotton,194,183,4.1,0,Forever 21,5,2023-12-15,188,12,2023
20218,Winter Hat with Faux Fur Earflaps,Female,Hats,Faux Fur Earflaps,Brown,Adult,Winter,24.99,Wool,195,184,4.3,0,UGG,10,2024-02-15,189,2,2024
20219,Spring Scarf with Tassels,Female,Scarves,Tassels,Purple,Adult,Spring,29.99,Silk,196,185,4.4,0,Anthropologie,5,2023-05-15,184,5,2023
20220,Summer Sandals with Straps,Female,Sandals,Straps,Black,Adult,Summer,39.99,Leather,197,186,4.2,0,Steve Madden,10,2023-08-15,185,8,2023
20221,Autumn Skirt with Pleats,Female,Skirts,Pleats,Green,Adult,Autumn,49.99,Wool,198,187,4.5,0,Zara,5,2023-11-15,186,11,2023
20222,Winter Coat with Faux Fur Lining,Female,Coats,Faux Fur Lining,Black,Adult,Winter,199.99,Leather,199,188,4.6,0,Michael Kors,10,2024-03-15,187,3,2024
20223,Spring Jacket with Patchwork Sleeves,Female,Jackets,Patchwork Sleeves,Blue,Adult,Spring,79.99,Denim,200,189,4.4,0,Free People,5,2023-06-15,188,6,2023
20224,Summer Dress with Ruffles,Female,Dresses,Ruffles,Pink,Adult,Summer,59.99,Cotton,201,190,4.3,0,Reformation,10,2023-09-15,189,9,2023
20225,Autumn Blouse with Lace Sleeves,Female,Blouses,Lace Sleeves,White,Adult,Autumn,69.99,Silk,202,191,4.5,0,Everlane,5,2023-10-15,189,10,2023
20226,Winter Cardigan with Fringe Hem,Female,Cardigans,Fringe Hem,Brown,Adult,Winter,79.99,Cashmere,203,192,4.4,0,Tibi,10,2024-01-15,190,1,2024
20227,Spring Skirt with Gathered Waist,Female,Skirts,Gathered Waist,Yellow,Adult,Spring,49.99,Linen,204,193,4.2,0,Mango,5,2023-04-15,191,4,2023
20228,Summer Top with Tie Sleeve,Female,Tops,Tie Sleeve,Red,Adult,Summer,39.99,Cotton,205,194,4.1,0,J.Crew Factory,10,2023-07-15,192,7,2023
20229,Autumn Pants with Wide Leg,Female,Pants,Wide Leg,Grey,Adult,Autumn,39.99,Denim,206,195,4.3,0,Levi's,5,2023-12-15,193,12,2023
20230,Winter Hat with Faux Fur Pom Pom,Female,Hats,Faux Fur Pom Pom,Black,Adult,Winter,24.99,Wool,207,196,4.2,0,Urban Outfitters,10,2024-02-15,194,2,2024
20231,Spring Scarf with Fringe,Female,Scarves,Fringe,Purple,Adult,Spring,29.99,Silk,208,197,4.5,0,Anthropologie,5,2023-05-15,195,5,2023
20232,Summer Dress with Tie Strap,Female,Dresses,Tie Strap,Blue,Adult,Summer,59.99,Cotton,209,198,4.4,0,Zara,10,2023-08-15,196,8,2023
20233,Autumn Coat with Faux Leather Sleeves,Female,Coats,Faux Leather Sleeves,Green,Adult,Autumn,199.99,Faux Leather,210,200,4.6,1,Reformation,5,2023-10-15,198,10,2023
20234,Winter Boots with Faux Fur Lining,Female,Boots,Faux Fur Lining,White,Adult,Winter,149.99,Leather,211,201,4.7,0,Steve Madden,10,2024-01-15,199,1,2024
20235,Spring Jacket with Patchwork Design,Female,Jackets,Patchwork Design,Multi,Adult,Spring,99.99,Cotton,212,202,4.3,0,H&M,5,2023-04-15,200,4,2023
20236,Summer Shorts with Bows,Female,Shorts,Bows,Pink,Adult,Summer,29.99,Cotton,213,203,4.1,0,Forever 21,10,2023-07-15,201,7,2023
20237,Autumn Skirt with Ruffled Hem,Female,Skirts,Ruffled Hem,Black,Adult,Autumn,49.99,Wool,214,204,4.2,0,ASOS,5,2023-12-15,202,12,2023
20238,Winter Jumpsuit with Faux Fur Hood,Female,Jumpsuits,Faux Fur Hood,Grey,Adult,Winter,129.99,Faux Leather,215,205,4.5,1,Bardot,10,2024-02-15,203,2,2024
20239,Spring Blazer with Patchwork Sleeves,Female,Blazers,Patchwork Sleeves,Grey,Adult,Spring,89.99,Cotton,216,206,4.4,0,Topshop,5,2023-05-15,204,5,2023
20240,Summer Dress with Tie Back,Female,Dresses,Tie Back,Yellow,Adult,Summer,59.99,Linen,217,207,4.5,0,J.Crew,10,2023-08-15,205,8,2023
20241,Autumn Sweater with Fringe Hem,Female,Sweaters,Fringe Hem,Brown,Adult,Autumn,79.99,Cashmere,218,208,4.6,0,Everlane,5,2023-10-15,206,10,2023
20242,Winter Coat with Shearling Collar,Female,Coats,Shearling Collar,Black,Adult,Winter,299.99,Shearling,219,209,4.8,1,The North Face,10,2024-01-15,207,1,2024
20243,Summer Maxi Dress with Tie Waist,Female,Dresses,Tie Waist,Blue,Adult,Summer,69.99,Cotton,220,210,4.3,0,Zara,5,2023-09-15,208,9,2023
20244,Autumn Tunic with Lace Trim,Female,Tunics,Lace Trim,Red,Adult,Autumn,59.99,Silk,221,211,4.4,0,H&M,10,2023-11-15,209,11,2023
20245,Winter Cardigan with Fringe Sleeves,Female,Cardigans,Fringe Sleeves,Green,Adult,Winter,99.99,Wool,222,212,4.7,0,Uniqlo,5,2024-03-15,210,3,2024
20246,Spring Jumpsuit with Belted Waist,Female,Jumpsuits,Belted Waist,Pink,Adult,Spring,89.99,Linen,223,213,4.5,0,Mango,10,2023-06-15,211,6,2023
20247,Summer Skirt with Flounce Hem,Female,Skirts,Flounce Hem,Orange,Adult,Summer,49.99,Cotton,224,214,4.2,0,New Look,5,2023-07-15,212,7,2023
20248,Autumn Blazer with Patchwork Sleeves,Female,Blazers,Patchwork Sleeves,Grey,Adult,Autumn,109.99,Wool,225,215,4.6,0,River Island,10,2023-12-15,213,12,2023
20249,Winter Leggings with Fleece Lining,Female,Leggings,Fleece Lining,Black,Adult,Winter,59.99,Fleece,226,216,4.4,0,Abercrombie & Fitch,5,2024-04-15,214,4,2024
20250,Spring Top with Ruffle Sleeves,Female,Tops,Ruffle Sleeves,White,Adult,Spring,39.99,Cotton,227,217,4.1,0,Boohoo,10,2023-05-15,215,5,2023
20251,Summer Shirt with Floral Print,Female,Shirts,Floral Print,Pink,Adult,Summer,49.99,Cotton,228,218,4.3,0,Reiss,5,2023-08-15,216,8,2023
20252,Autumn Jacket with Faux Fur Collar,Female,Jackets,Faux Fur Collar,Brown,Adult,Autumn,129.99,Faux Leather,229,219,4.5,1,Guess,10,2023-10-15,217,10,2023
20253,Winter Coat with Faux Fur Lining,Female,Coats,Faux Fur Lining,Black,Adult,Winter,349.99,Faux Leather,230,220,4.7,0,Calvin Klein,10,2024-02-15,218,2,2024
20254,Spring Dress with Tiered Skirt,Female,Dresses,Tiered Skirt,Yellow,Adult,Spring,59.99,Cotton,231,221,4.4,0,Mango,5,2023-06-15,219,6,2023
20255,Summer Jumpsuit with Bardot Neckline,Female,Jumpsuits,Bardot Neckline,Blue,Adult,Summer,69.99,Cotton,232,222,4.6,0,Topshop,10,2023-09-15,220,9,2023
20256,Autumn Pants with Wide Leg,Female,Pants,Wide Leg,Green,Adult,Autumn,54.99,Denim,233,223,4.3,0,Zara,5,2023-11-15,221,11,2023
20257,Winter Sweater with Turtleneck,Female,Sweaters,Turtleneck,Red,Adult,Winter,79.99,Wool,234,224,4.5,0,H&M,10,2024-03-15,222,3,2024
20258,Spring Skirt with Pleats,Female,Skirts,Pleats,Purple,Adult,Spring,49.99,Cotton,235,225,4.2,0,Cos,5,2023-07-15,223,7,2023
20259,Summer Blouse with Ruffled Sleeves,Female,Blouses,Ruffled Sleeves,Pink,Adult,Summer,39.99,Cotton,236,226,4.1,0,Asos,10,2023-04-15,224,4,2023
20260,Autumn Coat with Faux Shearling Lining,Female,Coats,Faux Shearling Lining,Grey,Adult,Autumn,449.99,Faux Leather,237,227,4.4,1,Dolce & Gabbana,10,2023-12-15,225,12,2023
20261,Winter Trousers with Fleece Lining,Female,Trousers,Fleece Lining,Black,Adult,Winter,89.99,Fleece,238,228,4.6,0,Gap,5,2024-01-15,226,1,2024
20262,Spring Jacket with Patchwork Detailing,Female,Jackets,Patchwork Detailing,Green,Adult,Spring,99.99,Leather,239,229,4.3,0,Marc Jacobs,10,2023-05-15,227,5,2023
20263,Summer Dress with Ruffle Hem,Female,Dresses,Ruffle Hem,Orange,Adult,Summer,59.99,Cotton,240,230,4.5,0,Reformation,5,2023-08-15,228,8,2023
20264,Autumn Jumpsuit with Wide Leg,Female,Jumpsuits,Wide Leg,Brown,Adult,Autumn,79.99,Cotton,241,231,4.2,0,J.Crew,10,2023-10-15,229,10,2023
20265,Winter Boots with Fur Lining,Female,Boots,Fur Lining,White,Adult,Winter,149.99,Leather,242,232,4.7,1,Gucci,10,2024-02-15,230,2,2024
20266,Spring Dress with Tiered Ruffles,Female,Dresses,Tiered Ruffles,Blue,Adult,Spring,69.99,Cotton,243,233,4.4,0,Zara,5,2023-06-15,231,6,2023
20267,Summer Skirt with Gathered Waist,Female,Skirts,Gathered Waist,Yellow,Adult,Summer,39.99,Linen,244,234,4.1,0,H&M,10,2023-09-15,232,9,2023
20268,Autumn Jacket with Patchwork Sleeves,Female,Jackets,Patchwork Sleeves,Red,Adult,Autumn,119.99,Wool,245,235,4.6,1,Prada,5,2023-12-15,233,12,2023
20269,Winter Coat with Faux Fur Hood,Female,Coats,Faux Fur Hood,Grey,Adult,Winter,399.99,Faux Leather,246,236,4.8,0,Chanel,10,2024-03-15,234,3,2024
20270,Spring Jumpsuit with Tie Waist,Female,Jumpsuits,Tie Waist,Green,Adult,Spring,99.99,Cotton,247,237,4.3,0,Mango,5,2023-07-15,235,7,2023
20271,Summer Trousers with Wide Leg,Female,Trousers,Wide Leg,Pink,Adult,Summer,49.99,Linen,248,238,4.2,0,Topshop,10,2023-11-15,236,11,2023
20272,Autumn Dress with Lace Detailing,Female,Dresses,Lace Detailing,Purple,Adult,Autumn,89.99,Silk,249,239,4.5,0,Ralph Lauren,5,2023-11-15,237,11,2023
20273,Winter Blouse with Lace Trim,Female,Blouses,Lace Trim,White,Adult,Winter,49.99,Silk,250,240,4.4,1,Michael Kors,10,2024-01-15,238,1,2024
20274,Spring Jacket with Fringe Sleeves,Female,Jackets,Fringe Sleeves,Blue,Adult,Spring,99.99,Leather,251,241,4.3,0,Versace,5,2023-06-15,239,6,2023
20275,Summer Skirt with Tie Waist,Female,Skirts,Tie Waist,Yellow,Adult,Summer,39.99,Cotton,252,242,4.1,0,Forever 21,10,2023-10-15,240,10,2023
20276,Autumn Blouse with Paisley Print,Female,Blouses,Paisley Print,Brown,Adult,Autumn,59.99,Silk,253,243,4.6,0,Anne Klein,10,2024-02-15,241,2,2024
20277,Winter Coat with Fur Collar,Female,Coats,Fur Collar,Black,Adult,Winter,699.99,Wool,254,244,4.7,0,Gucci,5,2024-03-15,242,3,2024
20278,Spring Dress with Floral Print,Female,Dresses,Floral Print,Red,Adult,Spring,99.99,Cotton,255,245,4.4,0,Diane von Furstenberg,10,2023-08-15,243,8,2023
20279,Summer Top with Lace Overlay,Female,Tops,Lace Overlay,White,Adult,Summer,29.99,Cotton,256,246,4.3,0,Zara,5,2023-12-15,244,12,2023
20280,Autumn Jacket with Quilted Detailing,Female,Jackets,Quilted Detailing,Grey,Adult,Autumn,129.99,Leather,257,247,4.5,0,Calvin Klein,10,2024-01-15,245,1,2024
20281,Winter Boots with Fur Lining,Female,Boots,Fur Lining,Beige,Adult,Winter,199.99,Leather,258,248,4.8,0,Ugg,5,2024-02-15,246,2,2024
20282,Spring Skirt with Stripes,Female,Skirts,Stripes,Blue,Adult,Spring,49.99,Cotton,259,249,4.2,0,H&M,10,2023-06-15,247,6,2023
20283,Summer Pants with Elastic Waist,Female,Pants,Elastic Waist,Green,Adult,Summer,39.99,Cotton,260,250,4.0,0,Old Navy,5,2023-07-15,248,7,2023
20284,Autumn Sweater with Turtleneck,Female,Sweaters,Turtleneck,Pink,Adult,Autumn,59.99,Wool,261,251,4.7,0,Everlane,10,2024-03-15,250,3,2024
20285,Winter Hat with Faux Fur Trim,Female,Hats,Faux Fur Trim,White,Adult,Winter,29.99,Acrylic,262,252,4.6,0,The North Face,5,2024-01-15,251,1,2024
20286,Spring Scarf with Tassels,Female,Scarves,Tassels,Multi,Adult,Spring,19.99,Cashmere,263,253,4.4,0,J.Crew,10,2023-09-15,252,9,2023
20287,Summer Dress with Floral Print,Female,Dresses,Floral Print,Pink,Adult,Summer,69.99,Cotton,264,254,4.3,0,Zara,10,2023-08-15,253,8,2023
20288,Autumn Skirt with Plaid Pattern,Female,Skirts,Plaid,Burgundy,Adult,Autumn,59.99,Wool,265,255,4.6,0,J.Crew,5,2024-04-15,254,4,2024
20289,Winter Coat with Faux Fur Collar,Female,Coats,Faux Fur Collar,Black,Adult,Winter,299.99,Leather,266,256,4.8,0,The North Face,10,2024-02-15,255,2,2024
20290,Spring Jacket with Floral Embroidery,Female,Jackets,Floral Embroidery,Blue,Adult,Spring,99.99,Silk,267,257,4.5,0,Mango,5,2023-12-15,256,12,2023
20291,Summer Blouse with Lace Trim,Female,Blouses,Lace Trim,White,Adult,Summer,49.99,Silk,268,258,4.4,0,H&M,10,2023-10-15,257,10,2023
20292,Autumn Top with Tie Detailing,Female,Tops,Tie Detailing,Brown,Adult,Autumn,39.99,Cotton,269,259,4.1,0,Old Navy,5,2024-05-15,258,5,2024
20293,Winter Coat with Sherpa Lining,Female,Coats,Sherpa Lining,Grey,Adult,Winter,199.99,Leather,270,260,4.7,0,Calvin Klein,10,2024-03-15,259,3,2024
20294,Spring Jacket with Floral Lining,Female,Jackets,Floral Lining,Green,Adult,Spring,89.99,Silk,271,261,4.6,0,Zara,5,2023-11-15,260,11,2023
20295,Summer Dress with Ruffles,Female,Dresses,Ruffles,Yellow,Adult,Summer,79.99,Cotton,272,262,4.2,0,J.Crew,10,2023-09-15,261,9,2023
20296,Autumn Skirt with Fringe Detailing,Female,Skirts,Fringe Detailing,Red,Adult,Autumn,69.99,Wool,273,263,4.4,0,Mango,5,2024-06-15,262,6,2024
20297,Winter Coat with Quilted Lining,Female,Coats,Quilted Lining,Black,Adult,Winter,249.99,Leather,274,264,4.9,0,The North Face,10,2024-02-15,263,2,2024
20298,Spring Top with Tie Dye Pattern,Female,Tops,Tie Dye,Blue,Adult,Spring,39.99,Cotton,275,265,4.3,0,Uniqlo,5,2023-12-15,264,12,2023
20299,Summer Skirt with Lace Overlay,Female,Skirts,Lace Overlay,Pink,Adult,Summer,59.99,Silk,276,266,4.5,0,Forever 21,10,2023-08-15,265,8,2023
20300,Autumn Jacket with Faux Fur Lining,Female,Jackets,Faux Fur Lining,Brown,Adult,Autumn,119.99,Leather,277,267,4.6,0,H&M,5,2024-07-15,266,7,2024
20301,Winter Dress with Fleece Lining,Female,Dresses,Fleece Lining,Grey,Adult,Winter,149.99,Wool,278,268,4.8,0,The North Face,10,2024-01-15,267,1,2024
20302,Spring Blouse with Floral Pattern,Female,Blouses,Floral,Green,Adult,Spring,49.99,Silk,279,269,4.4,0,Zara,5,2023-11-15,268,11,2023
20303,Summer Pants with Tie Dye Pattern,Female,Pants,Tie Dye,Purple,Adult,Summer,44.99,Cotton,280,270,4.2,0,Old Navy,10,2023-09-15,269,9,2023
20304,Autumn Dress with Lace Overlay,Female,Dresses,Lace Overlay,White,Adult,Autumn,79.99,Silk,281,271,4.5,0,Mango,5,2024-08-15,270,8,2024
20305,Winter Coat with Sherpa Lining,Female,Coats,Sherpa Lining,Red,Adult,Winter,219.99,Leather,282,272,4.7,0,Calvin Klein,10,2024-03-15,271,3,2024
20306,Spring Jacket with Floral Lining,Female,Jackets,Floral Lining,Yellow,Adult,Spring,99.99,Silk,283,273,4.6,0,J.Crew,5,2023-10-15,272,10,2023
20307,Summer Skirt with Ruffles,Female,Skirts,Ruffles,Pink,Adult,Summer,69.99,Cotton,284,274,4.3,0,H&M,10,2023-07-15,273,7,2023
20308,Autumn Top with Tie Detailing,Female,Tops,Tie Detailing,Black,Adult,Autumn,39.99,Cotton,285,275,4.4,0,Uniqlo,5,2024-06-15,274,6,2024
20309,Spring Blouse with Geometric Pattern,Female,Blouses,Geometric,Blue,Adult,Spring,54.99,Polyester,286,276,4.3,1,Forever 21,10,2023-12-15,275,12,2023
20310,Summer Dress with Stripes Pattern,Female,Dresses,Stripes,Gray,Adult,Summer,59.99,Linen,287,277,4.1,2,Zara,5,2023-08-15,276,8,2023
20311,Autumn Jacket with Fringe,Female,Jackets,Fringe,Brown,Adult,Autumn,129.99,Leather,288,278,4.6,0,Gucci,10,2024-04-15,277,4,2024
20312,Winter Top with Fur Trim,Female,Tops,Fur Trim,White,Adult,Winter,99.99,Wool,289,279,4.4,3,Burberry,5,2024-02-15,278,2,2024
20313,Spring Skirt with Polka Dots,Female,Skirts,Polka Dots,Black,Adult,Spring,49.99,Cotton,290,280,4.2,1,H&M,10,2023-11-15,279,11,2023
20314,Summer Pants with Embroidery,Female,Pants,Embroidery,Green,Adult,Summer,64.99,Silk,291,281,4.5,0,Mango,5,2023-06-15,280,6,2023
20315,Autumn Dress with Lace,Female,Dresses,Lace,Red,Adult,Autumn,89.99,Silk,292,282,4.7,2,Calvin Klein,10,2024-07-15,281,7,2024
20316,Winter Coat with Faux Fur,Female,Coats,Faux Fur,Pink,Adult,Winter,249.99,Faux Fur,293,283,4.8,0,Prada,5,2024-01-15,282,1,2024
20317,Spring Jacket with Sequins,Female,Jackets,Sequins,Gold,Adult,Spring,149.99,Polyester,294,284,4.9,1,Versace,10,2023-10-15,283,10,2023
20318,Summer Blouse with Tie Dye,Female,Blouses,Tie Dye,Yellow,Adult,Summer,39.99,Cotton,295,285,4.6,0,Topshop,5,2023-05-15,284,5,2023
20319,Autumn Skirt with Animal Print,Female,Skirts,Animal Print,Brown,Adult,Autumn,69.99,Leather,296,286,4.4,1,Gucci,10,2024-05-15,285,5,2024
20320,Winter Pants with Velvet Finish,Female,Pants,Velvet Finish,Blue,Adult,Winter,79.99,Velvet,297,287,4.3,0,Michael Kors,5,2024-03-15,286,3,2024
20321,Spring Dress with Floral Print,Female,Dresses,Floral Print,Pink,Teen,Spring,49.99,Cotton,300,288,4.7,1,Zara,10,2023-04-15,287,4,2023
20322,Summer Blouse with Ruffles,Female,Blouses,Ruffles,White,Adult,Summer,29.99,Linen,301,289,4.8,0,H&M,5,2023-06-15,288,6,2023
20323,Autumn Jacket with Shearling,Female,Jackets,Shearling,Brown,Adult,Autumn,129.99,Shearling,302,290,4.6,1,Levi's,10,2023-09-15,289,9,2023
20324,Winter Coat with Faux Fur Trim,Female,Coats,Faux Fur Trim,Black,Adult,Winter,199.99,Faux Fur,303,291,4.9,0,Coach,5,2023-12-15,290,12,2023
20325,Spring Skirt with Polka Dots,Female,Skirts,Polka Dots,Grey,Adult,Spring,34.99,Polyester,304,292,4.5,1,Forever 21,10,2024-02-15,291,2,2024
20326,Summer Shorts with Lace,Female,Shorts,Lace,Beige,Teen,Summer,24.99,Cotton,305,293,4.4,0,American Eagle,5,2024-05-15,292,5,2024
20327,Autumn Pants with Patchwork,Female,Pants,Patchwork,Blue,Adult,Autumn,59.99,Denim,306,294,4.7,1,Old Navy,10,2024-08-15,293,8,2024
20328,Winter Blouse with Silk Trim,Female,Blouses,Silk Trim,Gold,Adult,Winter,99.99,Silk,307,295,4.8,0,Ann Taylor,5,2024-01-15,294,1,2024
20329,Spring Coat with Tartan Pattern,Female,Coats,Tartan,Red,Adult,Spring,149.99,Wool,308,296,4.6,1,J.Crew,10,2024-03-15,295,3,2024
20330,Summer Dress with Tie Dye,Female,Dresses,Tie Dye,Green,Teen,Summer,39.99,Cotton,309,297,4.4,0,Urban Outfitters,5,2024-06-15,296,6,2024
20331,Autumn Jacket with Fringe,Female,Jackets,Fringe,Burgundy,Adult,Autumn,79.99,Leather,310,298,4.7,1,Free People,10,2024-07-15,297,7,2024
20332,Spring Blouse with Floral Pattern,Female,Blouses,Floral,Pink,Adult,Spring,49.99,Cotton,311,299,4.6,0,H&M,5,2024-04-15,298,4,2024
20333,Summer Skirt with Stripes,Female,Skirts,Stripes,Black,Teen,Summer,29.99,Polyester,312,300,4.5,1,Zara,10,2024-06-15,300,6,2024
20334,Autumn Pants with Animal Print,Female,Pants,Animal Print,Brown,Adult,Autumn,64.99,Leather,313,301,4.8,0,Mango,5,2024-08-15,301,8,2024
20335,Winter Coat with Faux Fur,Female,Coats,Faux Fur,White,Adult,Winter,159.99,Faux Fur,314,302,4.7,1,Nordstrom,10,2024-01-15,302,1,2024
20336,Spring Jacket with Patchwork,Female,Jackets,Patchwork,Blue,Adult,Spring,89.99,Denim,315,303,4.6,0,Uniqlo,5,2024-03-15,303,3,2024
20337,Summer Dress with Tie Dye,Female,Dresses,Tie Dye,Yellow,Teen,Summer,34.99,Cotton,316,304,4.5,1,Topshop,10,2024-07-15,304,7,2024
20338,Autumn Jacket with Embroidery,Female,Jackets,Embroidery,Green,Adult,Autumn,99.99,Silk,317,305,4.8,0,Everlane,5,2024-09-15,305,9,2024
20339,Winter Blouse with Lace,Female,Blouses,Lace,Red,Adult,Winter,79.99,Silk,318,306,4.7,1,J.Crew,10,2024-02-15,306,2,2024
20340,Spring Skirt with Ruffles,Female,Skirts,Ruffles,Pink,Adult,Spring,54.99,Cotton,319,307,4.6,0,ASOS,5,2024-04-15,307,4,2024
20341,Summer Shorts with Denim,Female,Shorts,Denim,Black,Teen,Summer,29.99,Denim,320,308,4.5,1,Abercrombie & Fitch,10,2024-06-15,308,6,2024
20342,Autumn Pants with Velvet,Female,Pants,Velvet,Purple,Adult,Autumn,79.99,Velvet,321,309,4.8,0,Anthropologie,5,2024-08-15,309,8,2024
20343,Winter Coat with Faux Fur Trim,Female,Coats,Faux Fur Trim,Grey,Adult,Winter,169.99,Faux Fur,322,310,4.7,1,The North Face,10,2024-01-15,310,1,2024
20344,Spring Blouse with Floral Pattern,Female,Blouses,Floral,Blue,Adult,Spring,69.99,Silk,323,311,4.6,0,Zara,5,2024-05-15,311,5,2024
20345,Summer Dress with Stripes,Female,Dresses,Stripes,White,Teen,Summer,44.99,Cotton,324,312,4.5,1,Forever 21,10,2024-07-15,312,7,2024
20346,Autumn Jacket with Animal Print,Female,Jackets,Animal Print,Brown,Adult,Autumn,89.99,Leather,325,313,4.7,0,Gucci,5,2024-09-15,313,9,2024
20347,Winter Skirt with Faux Leather,Female,Skirts,Faux Leather,Black,Adult,Winter,69.99,Faux Leather,326,314,4.6,1,Mango,10,2024-02-15,314,2,2024
20348,Spring Pants with Lace,Female,Pants,Lace,White,Adult,Spring,49.99,Cotton,327,315,4.5,0,H&M,5,2024-04-15,315,4,2024
20349,Summer Blouse with Bows,Female,Blouses,Bows,Pink,Teen,Summer,39.99,Cotton,328,316,4.4,1,Fashion Nova,10,2024-06-15,316,6,2024
20350,Autumn Dress with Polka Dots,Female,Dresses,Polka Dots,Black,Adult,Autumn,59.99,Cotton,329,317,4.6,0,ASOS,5,2024-08-15,317,8,2024
20351,Winter Coat with Shearling,Female,Coats,Shearling,Brown,Adult,Winter,179.99,Shearling,330,318,4.7,1,Prada,10,2024-03-15,318,3,2024
20352,Spring Jacket with Denim,Female,Jackets,Denim,Blue,Adult,Spring,79.99,Denim,331,319,4.5,0,Levi's,5,2024-05-15,319,5,2024
20353,Summer Blouse with Ruffles,Female,Blouses,Ruffles,Yellow,Teen,Summer,34.99,Cotton,332,320,4.4,1,River Island,10,2024-07-15,320,7,2024
20354,Autumn Dress with Lace,Female,Dresses,Lace,White,Adult,Autumn,69.99,Cotton,333,321,4.6,0,Zara,5,2024-09-15,321,9,2024
20355,Winter Skirt with Sequins,Female,Skirts,Sequins,Silver,Adult,Winter,79.99,Sequins,334,322,4.5,1,Mango,10,2024-02-15,322,2,2024
20356,Spring Pants with Floral Print,Female,Pants,Floral Print,Red,Adult,Spring,54.99,Cotton,335,323,4.5,0,Forever 21,5,2024-04-15,323,4,2024
20357,Summer Dress with Stripes,Female,Dresses,Stripes,Blue,Teen,Summer,49.99,Cotton,336,324,4.4,1,ASOS,10,2024-06-15,324,6,2024
20358,Autumn Jacket with Faux Leather,Female,Jackets,Faux Leather,Black,Adult,Autumn,99.99,Faux Leather,337,325,4.6,0,Zara,5,2024-08-15,325,8,2024
20359,Winter Coat with Fur,Female,Coats,Fur,Grey,Adult,Winter,299.99,Fur,338,326,4.7,1,Prada,10,2024-03-15,326,3,2024
20360,Spring Skirt with Polka Dots,Female,Skirts,Polka Dots,White,Adult,Spring,44.99,Cotton,339,327,4.5,0,H&M,5,2024-05-15,327,5,2024
20361,Summer Blouse with Lace,Female,Blouses,Lace,Pink,Teen,Summer,39.99,Cotton,340,328,4.4,1,Fashion Nova,10,2024-07-15,328,7,2024
20362,Autumn Dress with Velvet,Female,Dresses,Velvet,Burgundy,Adult,Autumn,79.99,Velvet,341,329,4.6,0,ASOS,5,2024-09-15,329,9,2024
20363,Winter Pants with Fleece,Female,Pants,Fleece,Green,Adult,Winter,69.99,Fleece,342,330,4.5,1,Uniqlo,10,2024-02-15,330,2,2024
20364,Spring Top with Ruffles,Female,Tops,Ruffles,Yellow,Teen,Spring,29.99,Cotton,343,331,4.4,0,River Island,5,2024-04-15,331,4,2024
20365,Summer Pants with Tie Dye,Female,Pants,Tie Dye,Purple,Adult,Summer,59.99,Cotton,344,332,4.5,1,Boohoo,10,2024-06-15,332,6,2024
20366,Autumn Blouse with Paisley Print,Female,Blouses,Paisley Print,Brown,Adult,Autumn,54.99,Silk,345,333,4.6,0,Mango,5,2024-08-15,333,8,2024
20367,Winter Jacket with Down,Female,Jackets,Down,White,Adult,Winter,159.99,Down,346,334,4.7,1,The North Face,10,2024-03-15,334,3,2024
20368,Spring Dress with Floral Print,Female,Dresses,Floral Print,Red,Teen,Spring,59.99,Cotton,347,335,4.4,0,Zara,5,2024-05-15,335,5,2024
20369,Summer Skirt with Gingham,Female,Skirts,Gingham,Blue,Adult,Summer,34.99,Polyester,348,336,4.5,1,Forever 21,10,2024-07-15,336,7,2024
20370,Autumn Jacket with Shearling,Female,Jackets,Shearling,Black,Adult,Autumn,119.99,Shearling,349,337,4.6,0,Patagonia,5,2024-10-15,337,10,2024
20371,Winter Hat with Faux Fur,Female,Accessories,Faux Fur,Grey,Adult,Winter,29.99,Faux Fur,350,338,4.5,1,Ugg,10,2024-01-15,338,1,2024
20372,Spring Sneakers with Stripes,Female,Shoes,Stripes,White,Teen,Spring,44.99,Leather,351,339,4.4,0,Adidas,5,2024-04-15,339,4,2024
20373,Summer Sandals with Tassels,Female,Shoes,Tassels,Brown,Adult,Summer,39.99,Leather,352,340,4.5,1,Steve Madden,10,2024-06-15,340,6,2024
20374,Autumn Boots with Lace Up,Female,Shoes,Lace Up,Burgundy,Adult,Autumn,79.99,Leather,353,341,4.6,0,Dr. Martens,5,2024-09-15,341,9,2024
